x	y	animal	dummy
0	-38.603517645729376	A	dummy
1	2.407657212709699	A	dummy
2	53.706111152787656	A	dummy
3	25.988007976473078	A	dummy
4	44.6873516047496	A	dummy
5	26.01881492682039	A	dummy
6	77.14283495653383	A	dummy
7	60.56207184776796	A	dummy
8	72.05492008506052	A	dummy
9	54.305066598512475	A	dummy
10	59.58738094827064	A	dummy
11	88.8598465033293	A	dummy
12	95.38411770254083	A	dummy
13	119.15107958674506	A	dummy
14	97.70034613240807	A	dummy
15	117.30894519345946	A	dummy
16	167.5117419289901	A	dummy
17	111.16208799714882	A	dummy
18	129.34403204726033	A	dummy
19	116.78505541597893	A	dummy
20	175.56536541011855	A	dummy
21	141.91769810120982	A	dummy
22	200.01446342104592	A	dummy
23	152.07992912371478	A	dummy
24	183.09700406912313	A	dummy
25	141.67824069033574	A	dummy
26	192.88182978424547	A	dummy
27	208.5677134131916	A	dummy
28	174.62818405360184	A	dummy
29	223.55872964911134	A	dummy
30	192.50967116100077	A	dummy
31	264.3712425653847	A	dummy
32	260.9995308147235	A	dummy
33	268.6059247147796	A	dummy
34	267.08151706213204	A	dummy
35	221.73041462479773	A	dummy
36	262.8059518227397	A	dummy
37	250.32109871940892	A	dummy
38	259.75091547781244	A	dummy
39	247.57025787826296	A	dummy
40	300.4896405110048	A	dummy
41	277.5252228779763	A	dummy
42	306.3669572332072	A	dummy
43	299.4464096984026	A	dummy
44	332.0040352255771	A	dummy
45	356.9297739542445	A	dummy
46	344.4223311498535	A	dummy
47	405.596288676952	A	dummy
48	383.46440694959455	A	dummy
49	366.12229815970545	A	dummy
50	328.70452708246125	A	dummy
51	369.2595900849795	A	dummy
52	387.09338134522636	A	dummy
53	398.7622127418171	A	dummy
54	377.37960475920426	A	dummy
55	430.1118234579631	A	dummy
56	403.3323427900333	A	dummy
57	415.7534377742146	A	dummy
58	441.5623058458514	A	dummy
59	415.4426735350998	A	dummy
60	431.56434440697365	A	dummy
61	479.8066451485367	A	dummy
62	430.7674938884044	A	dummy
63	457.6961602873846	A	dummy
64	481.9839619753393	A	dummy
65	488.1801463062907	A	dummy
66	537.3502438436796	A	dummy
67	488.57624737400687	A	dummy
68	516.8760170216692	A	dummy
69	454.7596828542578	A	dummy
70	525.600073834381	A	dummy
71	528.0575752748599	A	dummy
72	493.2297271516889	A	dummy
73	535.896504710412	A	dummy
74	575.169831512255	A	dummy
75	565.5257882331243	A	dummy
76	567.036124220107	A	dummy
77	534.3618492608688	A	dummy
78	608.3245039870397	A	dummy
79	554.804929000988	A	dummy
80	574.5374426168204	A	dummy
81	596.0975636956834	A	dummy
82	576.8261120809992	A	dummy
83	631.9808796806622	A	dummy
84	641.628824732533	A	dummy
85	611.5387419925598	A	dummy
86	610.0530142362114	A	dummy
87	675.417008082768	A	dummy
88	668.4113758369662	A	dummy
89	682.256264025566	A	dummy
90	667.3781333778954	A	dummy
91	656.0798910059711	A	dummy
92	727.964640476346	A	dummy
93	648.0660089619396	A	dummy
94	695.107462091269	A	dummy
95	693.2707016375621	A	dummy
96	672.2714040091328	A	dummy
97	734.7593744809421	A	dummy
98	739.2814711071254	A	dummy
99	715.2129876377039	A	dummy
0	4.217393435201486	B	dummy
1	86.07548165643718	B	dummy
2	25.440334313463005	B	dummy
3	70.65606400324057	B	dummy
4	34.93670610487927	B	dummy
5	21.434479931676616	B	dummy
6	26.725462520465914	B	dummy
7	64.99876832752507	B	dummy
8	35.86972530821221	B	dummy
9	64.20208191403484	B	dummy
10	107.28039429258432	B	dummy
11	117.76543085497853	B	dummy
12	107.98113567949977	B	dummy
13	125.44114359849395	B	dummy
14	128.49473549254014	B	dummy
15	155.3000650371726	B	dummy
16	105.64192424736368	B	dummy
17	184.8963025365223	B	dummy
18	181.1972711039096	B	dummy
19	238.06233004631133	B	dummy
20	182.43050744028912	B	dummy
21	274.5246837194971	B	dummy
22	236.66595081428937	B	dummy
23	211.31012876431245	B	dummy
24	257.11664175681653	B	dummy
25	243.16863173662912	B	dummy
26	205.74745331339395	B	dummy
27	279.76220105802065	B	dummy
28	261.0919753755268	B	dummy
29	245.17081376738446	B	dummy
30	316.6958625046157	B	dummy
31	259.0491128400481	B	dummy
32	283.09859638022306	B	dummy
33	331.9350457819192	B	dummy
34	303.09119209925876	B	dummy
35	336.9216698641096	B	dummy
36	329.36825278355616	B	dummy
37	343.078152336067	B	dummy
38	352.5665919763038	B	dummy
39	351.67336511097335	B	dummy
40	346.37864087890387	B	dummy
41	375.80265976184137	B	dummy
42	405.5027873350538	B	dummy
43	403.4356197615169	B	dummy
44	462.47727298888765	B	dummy
45	432.4079902639967	B	dummy
46	402.10700920395607	B	dummy
47	474.3308970835737	B	dummy
48	428.38487084429414	B	dummy
49	479.89285305874137	B	dummy
50	475.64608237939245	B	dummy
51	492.0530948990015	B	dummy
52	570.1594392018968	B	dummy
53	464.2753890521054	B	dummy
54	477.09097373329723	B	dummy
55	500.47360750474377	B	dummy
56	534.9920375354047	B	dummy
57	607.0772223330129	B	dummy
58	514.8801924209764	B	dummy
59	560.3045009443122	B	dummy
60	558.3551668248243	B	dummy
61	557.1804680698694	B	dummy
62	567.4171775044765	B	dummy
63	665.9663511350398	B	dummy
64	549.6044114041422	B	dummy
65	642.9318791889723	B	dummy
66	631.592993442241	B	dummy
67	685.4857229521505	B	dummy
68	723.9721421044063	B	dummy
69	637.1852696672536	B	dummy
70	669.4713022511454	B	dummy
71	642.8707367998168	B	dummy
72	681.9106017820296	B	dummy
73	718.6975305852426	B	dummy
74	725.4686377401572	B	dummy
75	704.1517919939304	B	dummy
76	726.5111607922414	B	dummy
77	723.4635740926776	B	dummy
78	725.6708955130886	B	dummy
79	780.2582473920359	B	dummy
80	784.3024075919849	B	dummy
81	765.3724254156548	B	dummy
82	805.2419112020616	B	dummy
83	805.857143174435	B	dummy
84	791.5306412228936	B	dummy
85	800.3530544350156	B	dummy
86	790.1138408538518	B	dummy
87	774.548217182365	B	dummy
88	800.4994960372378	B	dummy
89	834.6200392138034	B	dummy
90	838.8531147725004	B	dummy
91	853.8124544254414	B	dummy
92	905.1186172971375	B	dummy
93	878.5043304649395	B	dummy
94	834.858947449217	B	dummy
95	881.84564005711	B	dummy
96	864.0286377102508	B	dummy
97	895.9920783889792	B	dummy
