x	y	animal	dummy
0	-1.6626249200198744	A	dummy
1	4.331756602799655	A	dummy
2	15.05968649900234	A	dummy
3	17.548588522129528	A	dummy
4	20.876855545029382	A	dummy
5	30.230961337152483	A	dummy
6	33.75921586220208	A	dummy
7	38.07551684729298	A	dummy
8	45.68253030822605	A	dummy
9	49.79765220686827	A	dummy
10	53.90355989481766	A	dummy
11	60.50793218473555	A	dummy
12	66.23990467330016	A	dummy
13	70.58776511977578	A	dummy
14	74.58975468611769	A	dummy
15	80.50825824222022	A	dummy
16	89.11638189921494	A	dummy
17	90.88392082183104	A	dummy
18	98.9797481508836	A	dummy
19	104.74927740077344	A	dummy
20	111.9019842365218	A	dummy
21	115.55567295725066	A	dummy
22	122.7905384253927	A	dummy
23	127.33370457347095	A	dummy
24	132.42250558488962	A	dummy
25	140.6178160242137	A	dummy
26	143.46461809495221	A	dummy
27	151.95955757393577	A	dummy
28	156.05630246067696	A	dummy
29	159.16588875909235	A	dummy
30	165.1724442053779	A	dummy
31	169.69366318138347	A	dummy
32	178.67013349808187	A	dummy
33	183.178783664944	A	dummy
34	186.6621124239712	A	dummy
35	195.87351068729907	A	dummy
36	198.4586814647926	A	dummy
37	204.64840387187493	A	dummy
38	207.91394823260276	A	dummy
39	213.30887303745743	A	dummy
40	219.01075398968555	A	dummy
41	224.2074935726332	A	dummy
42	231.69639914344205	A	dummy
43	236.82299226653524	A	dummy
44	244.0947703741545	A	dummy
45	247.52215238061584	A	dummy
46	255.11034846361437	A	dummy
47	258.8706380147359	A	dummy
48	263.3006118300697	A	dummy
49	268.2383751130347	A	dummy
50	275.3158517265367	A	dummy
51	279.52465518074246	A	dummy
52	287.08041153209314	A	dummy
53	294.4060518273564	A	dummy
54	293.249796401834	A	dummy
55	299.0176685021362	A	dummy
56	309.4134500354502	A	dummy
57	313.98933199747785	A	dummy
58	321.0162373851731	A	dummy
59	324.7497478892556	A	dummy
60	330.30100367059237	A	dummy
61	337.3540826684039	A	dummy
62	344.06729858706825	A	dummy
63	343.00844666604894	A	dummy
64	355.27585276472223	A	dummy
65	359.514948496298	A	dummy
66	367.459048374822	A	dummy
67	370.55909568935743	A	dummy
68	374.8775682512861	A	dummy
69	381.3218823419694	A	dummy
70	385.12157592331766	A	dummy
71	395.40522027799136	A	dummy
72	396.2958116532751	A	dummy
73	402.1974254488496	A	dummy
74	410.80638084801683	A	dummy
75	410.44389534177145	A	dummy
76	420.43945005026166	A	dummy
77	425.3933811888761	A	dummy
78	430.86762136157824	A	dummy
79	436.9499950043598	A	dummy
80	441.91452688073633	A	dummy
81	450.26949691876825	A	dummy
82	452.6525058551871	A	dummy
83	460.5166600297043	A	dummy
84	465.2079187269517	A	dummy
85	470.4955979580395	A	dummy
86	475.3213195859552	A	dummy
87	478.8603897486977	A	dummy
88	485.5460956123537	A	dummy
89	493.3397271610764	A	dummy
90	497.6933950047394	A	dummy
91	489.8357641824647	A	dummy
92	478.47251418384434	A	dummy
93	471.18075195600863	A	dummy
94	462.38138762069303	A	dummy
95	451.6470804120971	A	dummy
96	444.1226340311646	A	dummy
97	435.1819482916975	A	dummy
98	426.9810321084171	A	dummy
99	415.79647980323773	A	dummy
0	-2.9120602167942917	B	dummy
1	8.245272989255005	B	dummy
2	12.591814919255638	B	dummy
3	23.96682344695723	B	dummy
4	27.27723783540799	B	dummy
5	39.71415388564773	B	dummy
6	44.601079671631624	B	dummy
7	53.12227237954936	B	dummy
8	59.27426104017101	B	dummy
9	68.95801283027555	B	dummy
10	71.39411462863838	B	dummy
11	80.81608520411744	B	dummy
12	88.071929641312	B	dummy
13	95.4191005100197	B	dummy
14	104.33477465239122	B	dummy
15	105.78337375579079	B	dummy
16	118.61854386766177	B	dummy
17	125.12100326066557	B	dummy
18	131.66886007084236	B	dummy
19	140.35226658590182	B	dummy
20	147.0154910947828	B	dummy
21	154.00592630178832	B	dummy
22	158.14778510424378	B	dummy
23	166.30486482946358	B	dummy
24	177.08832660376103	B	dummy
25	179.532593939943	B	dummy
26	190.71872620412117	B	dummy
27	195.28729368393675	B	dummy
28	204.3994318769284	B	dummy
29	212.34253398220935	B	dummy
30	217.60796530495494	B	dummy
31	211.38540904223964	B	dummy
32	207.14454767054673	B	dummy
33	194.8347532910284	B	dummy
34	187.42147582418525	B	dummy
35	179.07047113867395	B	dummy
36	173.34026731029488	B	dummy
37	166.60452454567024	B	dummy
38	154.33690001204297	B	dummy
39	149.56829057077024	B	dummy
40	140.44405771901413	B	dummy
41	132.50811440836856	B	dummy
42	128.77624864900972	B	dummy
43	133.6280016198424	B	dummy
44	142.46933548787922	B	dummy
45	149.83624300547643	B	dummy
46	161.45947282863878	B	dummy
47	168.45332337763787	B	dummy
48	176.44354361095986	B	dummy
49	187.1691409053706	B	dummy
50	198.47594512395486	B	dummy
51	206.15966724094017	B	dummy
52	215.80074431404248	B	dummy
53	222.09776409712933	B	dummy
54	230.53775967042634	B	dummy
55	238.24368526118374	B	dummy
56	245.4202930248635	B	dummy
57	256.2677028817894	B	dummy
58	266.3968615025183	B	dummy
59	273.6851262196631	B	dummy
60	280.18153508845313	B	dummy
61	290.3966636844872	B	dummy
62	299.2289072328228	B	dummy
63	310.31584946343116	B	dummy
64	315.2954513268499	B	dummy
65	325.2973899660049	B	dummy
66	335.3990077664383	B	dummy
67	341.6928936649488	B	dummy
68	352.1176000958112	B	dummy
69	359.6244011732261	B	dummy
70	368.804859075051	B	dummy
71	376.3667640203472	B	dummy
72	385.59460096015437	B	dummy
73	392.0676336214969	B	dummy
74	401.08491962548055	B	dummy
75	411.268849208346	B	dummy
76	422.3549439966034	B	dummy
77	428.51553741308294	B	dummy
78	438.4451420715079	B	dummy
79	448.8764224465112	B	dummy
80	452.47038476543605	B	dummy
81	463.00170616821214	B	dummy
82	473.1993835946743	B	dummy
83	482.3811205598121	B	dummy
84	493.13877348483135	B	dummy
85	501.66916853346606	B	dummy
86	509.38110639912924	B	dummy
87	516.4347796380878	B	dummy
88	521.32574201202	B	dummy
89	536.7406994242853	B	dummy
90	542.8736118609745	B	dummy
91	553.1092215640037	B	dummy
92	563.3498498000445	B	dummy
93	568.905934114167	B	dummy
94	575.299199823899	B	dummy
95	582.782849855819	B	dummy
96	596.3148105286166	B	dummy
97	603.1076301697235	B	dummy
98	610.6750355940194	B	dummy
99	620.2131763122109	B	dummy
0	-0.09527600433105207	C	dummy
1	3.8324339402144814	C	dummy
2	7.578956297985898	C	dummy
3	10.631671978762412	C	dummy
4	14.853512057494108	C	dummy
5	18.109862470712734	C	dummy
6	21.924768293405272	C	dummy
7	25.871687132062583	C	dummy
8	29.205994011902277	C	dummy
9	33.81895783680803	C	dummy
10	36.64803206361832	C	dummy
11	40.066822428257524	C	dummy
12	43.65796788889086	C	dummy
13	46.389078306730845	C	dummy
14	51.70260600519857	C	dummy
15	55.832368728831604	C	dummy
16	58.73652185533266	C	dummy
17	61.89024384816643	C	dummy
18	65.34934744439204	C	dummy
19	69.8188937452499	C	dummy
20	63.28887407369228	C	dummy
21	57.304493433101165	C	dummy
22	50.30563662552789	C	dummy
23	43.164312944473394	C	dummy
24	37.131163990843454	C	dummy
25	31.599231535378042	C	dummy
26	24.49789153503483	C	dummy
27	17.296032685275854	C	dummy
28	11.912146471328166	C	dummy
29	4.25158417174868	C	dummy
30	-1.1595830357201409	C	dummy
31	-7.2766627065146405	C	dummy
32	-13.799031607160769	C	dummy
33	-20.188604305190527	C	dummy
34	-27.290399062317313	C	dummy
35	-33.48971647855286	C	dummy
36	-40.39084013520712	C	dummy
37	-47.03832299125784	C	dummy
38	-52.98457170123538	C	dummy
39	-59.22501342170792	C	dummy
40	-66.06957865703201	C	dummy
41	-72.79366864977058	C	dummy
42	-78.61371956695787	C	dummy
43	-84.60282092925573	C	dummy
44	-91.47037601839871	C	dummy
45	-99.04020845628028	C	dummy
46	-106.46351925812662	C	dummy
47	-111.1981285419584	C	dummy
48	-117.92189267377242	C	dummy
49	-125.77454396064819	C	dummy
50	-130.52787009295378	C	dummy
51	-137.66376962524006	C	dummy
52	-143.1535221392843	C	dummy
53	-149.27438702942754	C	dummy
54	-155.89417346666724	C	dummy
55	-162.8424396694739	C	dummy
56	-169.85078187947283	C	dummy
57	-176.59928679749464	C	dummy
58	-174.14203949128532	C	dummy
59	-170.31523718530264	C	dummy
60	-167.64737451730653	C	dummy
61	-165.3317290861398	C	dummy
62	-162.34886021467005	C	dummy
63	-160.17883976258187	C	dummy
64	-157.14922312133524	C	dummy
65	-154.36162683126335	C	dummy
66	-150.7702091352795	C	dummy
67	-148.5336992260193	C	dummy
68	-147.1692561386331	C	dummy
69	-142.92429253453787	C	dummy
70	-141.6598504314833	C	dummy
71	-138.48299826531218	C	dummy
72	-135.4057899960186	C	dummy
73	-132.64883085588775	C	dummy
74	-129.62233559751613	C	dummy
75	-126.3029542580759	C	dummy
76	-124.99714542601939	C	dummy
77	-120.95064461681744	C	dummy
78	-119.12179646723054	C	dummy
79	-115.9918109502439	C	dummy
80	-113.50759277502104	C	dummy
81	-110.93276023982455	C	dummy
82	-107.834817421623	C	dummy
83	-105.45542459104573	C	dummy
84	-102.68945081453266	C	dummy
85	-101.49463516783298	C	dummy
86	-97.18463546849296	C	dummy
87	-95.46926161775606	C	dummy
88	-91.52409817723121	C	dummy
89	-90.13392895028431	C	dummy
90	-86.47041590298038	C	dummy
91	-83.50350742152969	C	dummy
92	-81.10567022147302	C	dummy
93	-77.75610322068184	C	dummy
94	-75.346882194629	C	dummy
95	-71.92157940694865	C	dummy
96	-69.56354061695315	C	dummy
97	-67.17834427832773	C	dummy
98	-63.66215879852485	C	dummy
99	-62.44638738597686	C	dummy
