x	y	animal	dummy
0	0.9150276450659767	A	dummy
1	2.962805742716231	A	dummy
2	6.587521272552201	A	dummy
3	9.278853526346934	A	dummy
4	11.974254624112303	A	dummy
5	13.315865707258581	A	dummy
6	16.783144831040385	A	dummy
7	19.137570139369988	A	dummy
8	22.411306778516057	A	dummy
9	25.840599478885547	A	dummy
10	28.68069498586494	A	dummy
11	30.876120207127425	A	dummy
12	33.15133191565802	A	dummy
13	37.36274351731194	A	dummy
14	40.45803976974488	A	dummy
15	42.31867680453044	A	dummy
16	44.36437104439649	A	dummy
17	48.60592815535045	A	dummy
18	50.189730770305324	A	dummy
19	54.25620289586808	A	dummy
20	55.566057935303945	A	dummy
21	58.51652177489083	A	dummy
22	62.73984655459511	A	dummy
23	62.69743814436702	A	dummy
24	66.80130398708809	A	dummy
25	70.92562242784834	A	dummy
26	74.09448732140964	A	dummy
27	75.31581149358134	A	dummy
28	77.79390212157598	A	dummy
29	82.86917192419702	A	dummy
30	84.6751410968489	A	dummy
31	85.88839467471487	A	dummy
32	90.48922912695014	A	dummy
33	93.11745085364456	A	dummy
34	83.77667837626174	A	dummy
35	74.74626419284185	A	dummy
36	65.10646886008277	A	dummy
37	55.76942682165545	A	dummy
38	47.4387868968684	A	dummy
39	37.25527577583053	A	dummy
40	29.052066879317124	A	dummy
41	20.346704786826123	A	dummy
42	10.780494353830187	A	dummy
43	0.870437574153083	A	dummy
44	-8.140613984008962	A	dummy
45	-16.471690257456174	A	dummy
46	-24.689026022242512	A	dummy
47	-35.25290668255535	A	dummy
48	-44.753123924658006	A	dummy
49	-54.119261707562146	A	dummy
50	-62.40522942271473	A	dummy
51	-72.469309251323	A	dummy
52	-81.77473712791164	A	dummy
53	-88.9955298476229	A	dummy
54	-99.35504090100606	A	dummy
55	-109.63600721050139	A	dummy
56	-116.93341777936396	A	dummy
57	-126.5491546143794	A	dummy
58	-135.1313164837316	A	dummy
59	-145.99987223634318	A	dummy
60	-154.00628163924162	A	dummy
61	-163.14536703283974	A	dummy
62	-172.78898172495562	A	dummy
63	-182.63662636443942	A	dummy
64	-190.8859773167101	A	dummy
65	-199.2836327194887	A	dummy
66	-208.73078397733894	A	dummy
67	-218.0748188815893	A	dummy
68	-226.344394342997	A	dummy
69	-235.6374703374164	A	dummy
70	-245.88600881637666	A	dummy
71	-255.70045242753386	A	dummy
72	-262.8773861162275	A	dummy
73	-272.5408971603035	A	dummy
74	-282.72358126162806	A	dummy
75	-291.27126986040525	A	dummy
76	-300.2206181836856	A	dummy
77	-308.5552361076243	A	dummy
78	-318.96695662181895	A	dummy
79	-328.1892263832898	A	dummy
80	-337.0585455467087	A	dummy
81	-345.997136755856	A	dummy
82	-355.8054601691023	A	dummy
83	-364.533972138997	A	dummy
84	-373.02363366933275	A	dummy
85	-383.0686080336226	A	dummy
86	-392.42783405048704	A	dummy
87	-401.89238352562717	A	dummy
88	-411.1455899934688	A	dummy
89	-419.94002036208826	A	dummy
90	-429.4659981715472	A	dummy
91	-439.2229625104251	A	dummy
92	-447.15254153789164	A	dummy
93	-457.22548156595633	A	dummy
94	-467.35027257247236	A	dummy
95	-473.63823608844183	A	dummy
96	-484.48522693510665	A	dummy
97	-493.7723156150208	A	dummy
98	-501.50513007563336	A	dummy
99	-510.6682261549203	A	dummy
0	0.014570895053757938	B	dummy
1	0.766171271846468	B	dummy
2	1.5319400865723447	B	dummy
3	2.1264541781397743	B	dummy
4	2.8553044353397534	B	dummy
5	3.425481564606927	B	dummy
6	4.386738142052672	B	dummy
7	5.084297678550849	B	dummy
8	5.811114174853646	B	dummy
9	6.4052901053796845	B	dummy
10	6.867145365118117	B	dummy
11	7.813974588090627	B	dummy
12	8.397049493610451	B	dummy
13	9.43188016634618	B	dummy
14	9.788397934704795	B	dummy
15	10.584628429267493	B	dummy
16	11.505326445007794	B	dummy
17	11.993881346509646	B	dummy
18	12.661914770686083	B	dummy
19	13.634356986972469	B	dummy
20	14.314750786796923	B	dummy
21	15.006774855697895	B	dummy
22	15.393717129883564	B	dummy
23	16.441022380865093	B	dummy
24	17.166059557748788	B	dummy
25	17.821290774791038	B	dummy
26	18.67828660316212	B	dummy
27	19.164707952480736	B	dummy
28	19.792538060459975	B	dummy
29	20.544490076507405	B	dummy
30	21.241911842895146	B	dummy
31	21.908029931698618	B	dummy
32	22.83375012985999	B	dummy
33	23.434077610629135	B	dummy
34	23.977571308493367	B	dummy
35	24.919432272599327	B	dummy
36	25.678677527203817	B	dummy
37	26.231797054996278	B	dummy
38	26.81095816808013	B	dummy
39	27.750568296182724	B	dummy
40	28.473807331504833	B	dummy
41	29.152642244629934	B	dummy
42	29.89515629214003	B	dummy
43	30.557544561816595	B	dummy
44	31.33383481114435	B	dummy
45	31.98670253041256	B	dummy
46	32.9922250801012	B	dummy
47	33.33776989985769	B	dummy
