x	y	animal	dummy
0	-15.713120442446614	A	dummy
1	12.373112804562938	A	dummy
2	19.317088901642038	A	dummy
3	20.228126766874297	A	dummy
4	19.957962980943517	A	dummy
5	20.631981014127412	A	dummy
6	30.473525977620795	A	dummy
7	43.8214441893927	A	dummy
8	39.90682030559698	A	dummy
9	44.40143359634614	A	dummy
10	55.264010242482335	A	dummy
11	63.562763026060225	A	dummy
12	57.40815185123017	A	dummy
13	71.94829394979095	A	dummy
14	63.15064364205127	A	dummy
15	46.40851353316184	A	dummy
16	65.73781220855209	A	dummy
17	84.62937409371176	A	dummy
18	72.47621654548678	A	dummy
19	103.40603255759346	A	dummy
20	101.54911764063752	A	dummy
21	99.17828218702753	A	dummy
22	80.16401157151131	A	dummy
23	104.24201770114819	A	dummy
24	89.9431112042329	A	dummy
25	111.9771442243156	A	dummy
26	116.25694320589879	A	dummy
27	101.8962342225451	A	dummy
28	119.89368860884223	A	dummy
29	123.88985115496976	A	dummy
30	119.17975252879353	A	dummy
31	130.9292313561236	A	dummy
32	147.55610915100988	A	dummy
33	134.3201680168704	A	dummy
34	131.3769770802981	A	dummy
35	158.58745567376528	A	dummy
36	136.45039854723444	A	dummy
37	161.43545167033463	A	dummy
38	167.43488856267246	A	dummy
39	160.4937600152319	A	dummy
40	161.8589238330331	A	dummy
41	182.71909877067802	A	dummy
42	188.63618262206782	A	dummy
43	179.10189498956987	A	dummy
44	189.8103366836188	A	dummy
45	185.13009300103369	A	dummy
46	195.1053309634891	A	dummy
47	216.88152050955318	A	dummy
48	224.95145355449495	A	dummy
49	203.93053869093507	A	dummy
50	237.35880909476646	A	dummy
51	228.28056011167695	A	dummy
52	235.80428501624078	A	dummy
53	230.9845545914136	A	dummy
54	225.400643042127	A	dummy
55	244.3217141714692	A	dummy
56	231.7358700707433	A	dummy
57	253.6660028960643	A	dummy
58	247.88161020563143	A	dummy
59	263.1493398531355	A	dummy
60	270.00095201681904	A	dummy
61	266.01853435258965	A	dummy
62	272.90315889422925	A	dummy
63	265.71755709922735	A	dummy
64	274.73195706506334	A	dummy
65	268.3835659142811	A	dummy
66	274.7565937807119	A	dummy
67	243.60964851313938	A	dummy
68	277.9717396034867	A	dummy
69	245.88261144172768	A	dummy
70	239.9254625585622	A	dummy
71	247.2858225382766	A	dummy
72	228.2533742567036	A	dummy
73	215.71286889291642	A	dummy
74	216.63621847410667	A	dummy
75	191.44189533976734	A	dummy
76	204.20518074524819	A	dummy
77	190.29507304434563	A	dummy
78	202.56040145106294	A	dummy
79	199.50832506565462	A	dummy
80	170.60526336220641	A	dummy
81	179.18575951154898	A	dummy
82	169.83919990244416	A	dummy
83	176.02863864265402	A	dummy
84	184.6623415525537	A	dummy
85	187.15544429347136	A	dummy
86	180.9271486930457	A	dummy
87	205.12201980431507	A	dummy
88	198.09912196672397	A	dummy
89	222.9962767277894	A	dummy
90	218.14603302108827	A	dummy
91	235.35367699985932	A	dummy
92	227.61064134283131	A	dummy
93	233.44472120571956	A	dummy
94	218.19449243552992	A	dummy
95	242.02216937637067	A	dummy
96	243.93934057294808	A	dummy
97	225.15032307309735	A	dummy
98	237.33848659863122	A	dummy
99	247.11981180394736	A	dummy
0	-1.3921582899425144	B	dummy
1	17.412274450106988	B	dummy
2	-3.410814594028219	B	dummy
3	17.331269398547228	B	dummy
4	20.09295506834736	B	dummy
5	24.22219095961805	B	dummy
6	21.829603166597987	B	dummy
7	25.770798788397677	B	dummy
8	32.52636679750403	B	dummy
9	44.20445374731826	B	dummy
10	42.61176001485809	B	dummy
11	38.27535633827114	B	dummy
12	68.63935174232384	B	dummy
13	65.26135861139842	B	dummy
14	68.88127615077909	B	dummy
15	63.4729292863919	B	dummy
16	70.56172844612901	B	dummy
17	68.66137885785116	B	dummy
18	64.20385967227595	B	dummy
19	78.85271582235991	B	dummy
20	82.02077009314604	B	dummy
21	89.34342099314628	B	dummy
22	92.65020406923405	B	dummy
23	100.25383725452278	B	dummy
24	113.69523770763881	B	dummy
25	112.80667816617681	B	dummy
26	108.89407054981145	B	dummy
27	119.7367413972406	B	dummy
28	113.93613610836748	B	dummy
29	124.90813137483782	B	dummy
30	136.0938719011576	B	dummy
31	132.37881638007252	B	dummy
32	144.14503723069848	B	dummy
33	135.05950568264058	B	dummy
34	161.84218831418457	B	dummy
35	144.41830847887212	B	dummy
36	152.21158514455448	B	dummy
37	162.40525791136614	B	dummy
38	158.16859328195994	B	dummy
39	169.8362832614732	B	dummy
40	154.04460843565812	B	dummy
41	163.79521564538624	B	dummy
42	152.72066017240965	B	dummy
43	161.95854882461302	B	dummy
44	163.66020769087572	B	dummy
45	157.68473237527934	B	dummy
46	161.86029973742862	B	dummy
47	147.62800805615575	B	dummy
48	148.8263610163164	B	dummy
49	158.7139941051372	B	dummy
50	155.92130311017274	B	dummy
51	148.23481142274318	B	dummy
52	160.96389058375289	B	dummy
53	150.07092400513514	B	dummy
54	148.12603154759685	B	dummy
55	139.3846283794791	B	dummy
56	149.89256977259214	B	dummy
57	136.1256262127421	B	dummy
58	135.62817913233104	B	dummy
59	147.21213914496056	B	dummy
60	133.4633224098388	B	dummy
61	125.15346411808846	B	dummy
62	126.91476132923609	B	dummy
63	134.58106522492255	B	dummy
64	133.02664414998128	B	dummy
65	125.06812450734328	B	dummy
66	118.7829448921206	B	dummy
67	126.15738591267433	B	dummy
68	120.8077605627706	B	dummy
69	126.5436486816505	B	dummy
70	132.33099570823674	B	dummy
71	116.92342609159918	B	dummy
72	124.95689282548464	B	dummy
73	109.95991715040901	B	dummy
74	114.70252094942687	B	dummy
75	112.38685439040282	B	dummy
76	106.85344202683066	B	dummy
77	115.54756289637047	B	dummy
78	110.57964945867995	B	dummy
79	109.84885275601775	B	dummy
80	98.02054209047455	B	dummy
81	106.3566172785617	B	dummy
82	109.45234753906948	B	dummy
83	96.28334830879162	B	dummy
84	101.30993440621378	B	dummy
85	86.31479304494779	B	dummy
86	97.79660103772052	B	dummy
87	91.42218914342229	B	dummy
88	86.9926324918718	B	dummy
