x	y	animal	dummy
0	-5.086606607772954	A	dummy
1	16.07950167124921	A	dummy
2	12.01316996765149	A	dummy
3	23.01200772551153	A	dummy
4	33.023951123869494	A	dummy
5	44.98550596784563	A	dummy
6	51.619273105277586	A	dummy
7	67.96246624081863	A	dummy
8	76.77423656773935	A	dummy
9	81.03261044524413	A	dummy
10	85.12387990586367	A	dummy
11	100.3122175683705	A	dummy
12	106.824297477645	A	dummy
13	115.09832405329077	A	dummy
14	120.846994256124	A	dummy
15	137.63531395357447	A	dummy
16	144.3650135136989	A	dummy
17	149.17334711193325	A	dummy
18	161.12222346205144	A	dummy
19	166.967992586047	A	dummy
20	184.06264236082325	A	dummy
21	188.81277923155193	A	dummy
22	196.10353137638265	A	dummy
23	206.4321757866756	A	dummy
24	219.30008535143483	A	dummy
25	226.1254878000543	A	dummy
26	226.80098392969813	A	dummy
27	243.30554562144158	A	dummy
28	255.3534313735764	A	dummy
29	263.02073203250416	A	dummy
30	269.25238732452056	A	dummy
31	279.4198797626148	A	dummy
32	288.84578771618874	A	dummy
33	301.5471862561722	A	dummy
34	307.93469118861094	A	dummy
35	318.6571182060968	A	dummy
36	326.45232834036665	A	dummy
37	332.69257454509585	A	dummy
38	347.6634253895463	A	dummy
39	355.37114202789667	A	dummy
40	358.2617947272679	A	dummy
41	367.37808012135827	A	dummy
42	380.0616706963849	A	dummy
43	383.91022958964027	A	dummy
44	398.4129841364955	A	dummy
45	399.7889727764223	A	dummy
46	413.4499984738704	A	dummy
47	418.19031733808157	A	dummy
48	428.4044948383931	A	dummy
49	427.07814745096493	A	dummy
50	432.19951721620265	A	dummy
51	424.33949698305236	A	dummy
52	428.38483596742446	A	dummy
53	431.1662334755727	A	dummy
54	430.4409424602765	A	dummy
55	426.196984004555	A	dummy
56	427.41546370490187	A	dummy
57	425.94142285864484	A	dummy
58	425.69651266134537	A	dummy
59	424.8793431705271	A	dummy
60	415.1729018737314	A	dummy
61	423.95495635979535	A	dummy
62	422.6267538553352	A	dummy
63	418.4414275522259	A	dummy
64	416.01027905466566	A	dummy
65	418.57541592086784	A	dummy
66	420.76460551016	A	dummy
67	418.51689243214764	A	dummy
68	414.0503412450489	A	dummy
69	423.684067097154	A	dummy
70	410.69293712056674	A	dummy
71	423.41126584647674	A	dummy
72	415.15403695318423	A	dummy
73	417.3836187871809	A	dummy
74	413.7773116730661	A	dummy
75	411.7195535712838	A	dummy
76	410.5986941921566	A	dummy
77	413.25845613680633	A	dummy
78	410.25001001038436	A	dummy
79	411.9242382556151	A	dummy
80	408.0548945164825	A	dummy
81	405.7746971715662	A	dummy
82	409.6491835546196	A	dummy
83	397.0141961772807	A	dummy
84	402.7546592106262	A	dummy
85	399.279544732704	A	dummy
86	407.32243362799164	A	dummy
87	397.6318820152312	A	dummy
88	403.33504084339035	A	dummy
89	401.2085559009877	A	dummy
90	400.1166155518999	A	dummy
91	403.66213711809456	A	dummy
92	398.7686046983889	A	dummy
93	397.48837852418234	A	dummy
94	394.8937813803848	A	dummy
95	395.20614700328093	A	dummy
96	393.6022302500954	A	dummy
97	394.63296247505207	A	dummy
98	394.60397234960067	A	dummy
99	399.1919314469256	A	dummy
0	0.011481925843193918	B	dummy
1	10.725691106130522	B	dummy
2	20.385364987322152	B	dummy
3	28.595633585096728	B	dummy
4	36.53847613991681	B	dummy
5	49.10626470330634	B	dummy
6	59.37314390456152	B	dummy
7	67.44070968605634	B	dummy
8	79.87897726882353	B	dummy
9	88.95376640471709	B	dummy
10	96.78639869739752	B	dummy
11	94.58652271789836	B	dummy
12	91.68729603494123	B	dummy
13	87.94548808225652	B	dummy
14	82.9720236991162	B	dummy
15	80.97044264876223	B	dummy
16	77.49257235109107	B	dummy
17	74.12496371713436	B	dummy
18	71.86624775437906	B	dummy
19	65.27093917483708	B	dummy
20	63.94357888398822	B	dummy
21	61.201393681108335	B	dummy
22	56.13884061930424	B	dummy
23	52.308302147530135	B	dummy
24	50.16349267466988	B	dummy
25	47.35194939421783	B	dummy
26	42.56983905303784	B	dummy
27	39.812458968728805	B	dummy
28	37.69960485370349	B	dummy
29	34.15416126133106	B	dummy
30	29.395574156925413	B	dummy
31	25.234365690732517	B	dummy
32	22.042298893613026	B	dummy
33	19.57016269687286	B	dummy
34	14.961650575500864	B	dummy
35	12.201192709249442	B	dummy
36	10.068510077508794	B	dummy
37	7.453388898167395	B	dummy
38	1.5134611565267668	B	dummy
39	-1.408400543687251	B	dummy
40	-4.569343594121751	B	dummy
41	-7.355849188305548	B	dummy
42	-10.194784498112353	B	dummy
43	-13.336705513968258	B	dummy
44	-17.826758724203437	B	dummy
45	-22.988251906442866	B	dummy
46	-25.150113073045212	B	dummy
47	-28.01075716010194	B	dummy
48	-32.39379643452723	B	dummy
49	-37.24994406392936	B	dummy
50	-40.83402495802356	B	dummy
51	-41.38866573438319	B	dummy
52	-45.717182578949	B	dummy
53	-50.79224800338327	B	dummy
54	-53.67096200287276	B	dummy
55	-56.325441542704176	B	dummy
56	-60.09925368931086	B	dummy
57	-61.944056056630366	B	dummy
58	-65.89642514194337	B	dummy
59	-71.1283665936129	B	dummy
60	-73.20856912579701	B	dummy
61	-76.30484124388234	B	dummy
62	-79.5157634141641	B	dummy
63	-84.20539055050361	B	dummy
64	-88.48190460151892	B	dummy
65	-93.24656577305085	B	dummy
66	-94.33937099224251	B	dummy
67	-97.3196934096839	B	dummy
68	-100.57899282779994	B	dummy
69	-102.65734510483671	B	dummy
70	-107.36267725889736	B	dummy
71	-110.725188679338	B	dummy
72	-113.86786068186984	B	dummy
73	-117.660836979042	B	dummy
74	-120.06172974533874	B	dummy
75	-123.36825411626126	B	dummy
76	-129.53923407184644	B	dummy
77	-131.53321421650116	B	dummy
78	-135.25257521599337	B	dummy
79	-139.88382057453833	B	dummy
80	-141.77436806136714	B	dummy
81	-145.8769255320265	B	dummy
82	-149.00790267214836	B	dummy
83	-151.5916078463311	B	dummy
84	-155.14582915282273	B	dummy
85	-159.45063362353702	B	dummy
86	-163.54768406328233	B	dummy
87	-164.8917333762087	B	dummy
88	-169.4868148903005	B	dummy
89	-172.96312016611753	B	dummy
90	-174.1489907303133	B	dummy
91	-181.6183169417901	B	dummy
92	-183.09631390426838	B	dummy
93	-188.87070014362317	B	dummy
94	-189.38540364948534	B	dummy
95	-193.02088566395622	B	dummy
96	-196.13335283910035	B	dummy
97	-199.16901167405805	B	dummy
98	-204.00234994240375	B	dummy
99	-205.6592687954414	B	dummy
0	1.022035110370809	C	dummy
1	4.7502263924140085	C	dummy
2	13.78812397508129	C	dummy
3	22.797139315741497	C	dummy
4	25.01483780015617	C	dummy
5	30.68681700691965	C	dummy
6	28.509559005417106	C	dummy
7	46.42631393021281	C	dummy
8	54.57257133029603	C	dummy
9	60.05163006934866	C	dummy
10	67.17405515742074	C	dummy
11	67.86715771392277	C	dummy
12	75.17736242863569	C	dummy
13	84.00310827508153	C	dummy
14	91.91452151508838	C	dummy
15	95.44338504558061	C	dummy
16	107.61171847179014	C	dummy
17	105.93202638319669	C	dummy
18	114.53576416441123	C	dummy
19	112.33129072696352	C	dummy
20	130.73197535258385	C	dummy
21	137.15879877041934	C	dummy
22	144.7612116389665	C	dummy
23	148.13788881078386	C	dummy
24	158.1819909253719	C	dummy
25	162.0266804791897	C	dummy
26	163.4739311693431	C	dummy
27	174.70494802649904	C	dummy
28	182.04831069555993	C	dummy
29	185.265341167862	C	dummy
30	191.60028552867092	C	dummy
31	202.21757803516275	C	dummy
32	205.24269162458742	C	dummy
33	214.43204852726188	C	dummy
34	219.9797135521378	C	dummy
35	229.83748485520348	C	dummy
36	233.10371494436967	C	dummy
37	238.39033812640727	C	dummy
38	246.8445153203563	C	dummy
39	253.05915537425236	C	dummy
40	260.46508650854923	C	dummy
41	263.85632640133815	C	dummy
42	271.85534986159627	C	dummy
43	278.9448426829854	C	dummy
44	278.8837723016917	C	dummy
45	292.57646538232655	C	dummy
46	296.2676921563046	C	dummy
47	308.2385777246043	C	dummy
48	306.53066110725115	C	dummy
49	315.9090411822446	C	dummy
