x	y	animal	dummy
0	-13.536140150936864	A	dummy
1	7.83039725981303	A	dummy
2	-7.458571457126448	A	dummy
3	31.729509730106862	A	dummy
4	14.249108411917074	A	dummy
5	25.454950922622928	A	dummy
6	34.10611224146039	A	dummy
7	38.457585172601505	A	dummy
8	41.97773430393731	A	dummy
9	33.88860840872362	A	dummy
10	61.1464594210623	A	dummy
11	31.548463256740426	A	dummy
12	59.94010794124864	A	dummy
13	74.38473936612742	A	dummy
14	86.55786720439437	A	dummy
15	55.79636813365936	A	dummy
16	120.71438417743921	A	dummy
17	96.61417537951797	A	dummy
18	134.26295909518365	A	dummy
19	118.06262951057883	A	dummy
20	92.53541184263938	A	dummy
21	116.83238024147782	A	dummy
22	109.21711676518723	A	dummy
23	125.05258538137588	A	dummy
24	128.6727321022615	A	dummy
25	131.04217894815633	A	dummy
26	128.7420747934823	A	dummy
27	127.1492008935648	A	dummy
28	154.20395611809946	A	dummy
29	123.57789343271105	A	dummy
30	159.91419927259557	A	dummy
31	164.80396308666522	A	dummy
32	170.5337544739926	A	dummy
33	210.5685022368964	A	dummy
34	167.53950554612499	A	dummy
35	180.55667452845094	A	dummy
36	165.88643820818749	A	dummy
37	178.17099506224514	A	dummy
38	184.0950355087728	A	dummy
39	201.43411459007038	A	dummy
40	217.4645405731353	A	dummy
41	228.82663394392404	A	dummy
42	207.74878203773466	A	dummy
43	201.4234197066534	A	dummy
44	250.47298474032027	A	dummy
45	234.3952513543589	A	dummy
46	235.47532195403443	A	dummy
47	258.9033859003564	A	dummy
48	284.0024198871527	A	dummy
49	270.8278308542226	A	dummy
50	285.5114987183692	A	dummy
51	287.13374942349657	A	dummy
52	316.88468509613296	A	dummy
53	317.79566573552324	A	dummy
54	286.2732612249985	A	dummy
55	289.4992960484466	A	dummy
56	327.932775087977	A	dummy
57	281.0828322020533	A	dummy
58	330.251875878333	A	dummy
59	334.9289342858289	A	dummy
60	339.7980737603359	A	dummy
61	356.4412999487629	A	dummy
62	320.86382211225003	A	dummy
63	349.1056000333307	A	dummy
64	353.204661720419	A	dummy
65	356.54359800713706	A	dummy
66	369.4898011165231	A	dummy
67	344.49018225523275	A	dummy
68	370.76327893956386	A	dummy
69	373.92434873513884	A	dummy
70	402.3979161507476	A	dummy
71	383.42264603233133	A	dummy
72	384.98083091196906	A	dummy
73	419.91329690632335	A	dummy
74	371.8894808495847	A	dummy
75	388.23334406373385	A	dummy
76	428.98679708667095	A	dummy
77	440.24093538961665	A	dummy
78	440.67343707435225	A	dummy
79	410.7015265503438	A	dummy
80	437.45530272593993	A	dummy
81	435.2102709690442	A	dummy
82	450.89544042624584	A	dummy
83	439.5582868946529	A	dummy
84	441.11410424928437	A	dummy
85	481.80531081658773	A	dummy
86	457.3650942290984	A	dummy
87	452.7188266836434	A	dummy
88	450.54635071557027	A	dummy
89	478.254630327634	A	dummy
90	498.6550429994019	A	dummy
91	486.38914205974686	A	dummy
92	484.03752795450094	A	dummy
93	468.35601120632873	A	dummy
94	420.63685000722217	A	dummy
95	463.2928682672238	A	dummy
96	444.94887315692785	A	dummy
97	434.2369516788724	A	dummy
98	429.4540123567893	A	dummy
99	408.7512224706237	A	dummy
0	25.292846012329697	B	dummy
1	39.85282719559601	B	dummy
2	13.95348732026199	B	dummy
3	11.426389732457324	B	dummy
4	55.99771818087574	B	dummy
5	44.87011611416341	B	dummy
6	50.111555605395296	B	dummy
7	31.0489927723338	B	dummy
8	55.551526485576886	B	dummy
9	73.912935381989	B	dummy
10	58.64771788568154	B	dummy
11	42.73335878848437	B	dummy
12	101.03624480178357	B	dummy
13	95.0091825816058	B	dummy
14	95.15284253125414	B	dummy
15	103.9739104841594	B	dummy
16	94.81480686683345	B	dummy
17	145.11711850608597	B	dummy
18	159.5127230296698	B	dummy
19	123.98200388403049	B	dummy
20	151.12687851327448	B	dummy
21	187.04264900284636	B	dummy
22	158.26451054951352	B	dummy
23	172.012940722554	B	dummy
24	187.5286139655257	B	dummy
25	157.8203869859447	B	dummy
26	221.74708827056756	B	dummy
27	214.05740718835344	B	dummy
28	201.90095305830678	B	dummy
29	215.5643649811683	B	dummy
30	187.5273437484879	B	dummy
31	218.24546030984627	B	dummy
32	182.7710915478376	B	dummy
33	190.75247526075185	B	dummy
34	174.14965124476788	B	dummy
35	169.260213772994	B	dummy
36	180.81384670824767	B	dummy
37	154.15556680266	B	dummy
38	173.36808574803698	B	dummy
39	171.86833538325595	B	dummy
40	176.8942359629563	B	dummy
41	126.71095013529079	B	dummy
42	154.9816542008903	B	dummy
43	125.20398922987224	B	dummy
44	175.60837094899424	B	dummy
45	147.67158780272578	B	dummy
46	149.85634439822968	B	dummy
47	175.32528717420212	B	dummy
48	189.31502844207026	B	dummy
49	176.77141407294107	B	dummy
50	219.50533574974068	B	dummy
51	180.08828894973823	B	dummy
52	206.34196692995806	B	dummy
53	214.68120147113018	B	dummy
54	245.97987378486576	B	dummy
55	221.31653197186986	B	dummy
56	250.28466611604884	B	dummy
57	267.48879044435574	B	dummy
58	258.1476683284253	B	dummy
59	266.63688478012546	B	dummy
60	289.9753727677386	B	dummy
61	311.5509760625368	B	dummy
62	305.8552184832836	B	dummy
63	248.42932647347115	B	dummy
64	306.5328444200966	B	dummy
65	350.3881645945282	B	dummy
66	329.0065156771348	B	dummy
67	340.99373000235505	B	dummy
68	332.84943385788677	B	dummy
69	373.5887486089461	B	dummy
