x	y	animal	dummy
0	13.968043196006965	A	dummy
1	-9.51362403924561	A	dummy
2	8.295243124474096	A	dummy
3	30.160271942574113	A	dummy
4	71.05479264804447	A	dummy
5	22.9906653156771	A	dummy
6	44.849990775954254	A	dummy
7	72.79647138906496	A	dummy
8	59.42691717032273	A	dummy
9	87.54450487913441	A	dummy
10	104.14295238242806	A	dummy
11	108.49566470618086	A	dummy
12	103.48406692823646	A	dummy
13	129.7552942180961	A	dummy
14	72.27568677017044	A	dummy
15	148.48825320213817	A	dummy
16	175.72448205583862	A	dummy
17	201.8461294755803	A	dummy
18	149.8781005985428	A	dummy
19	160.4283534066943	A	dummy
20	175.06364143343058	A	dummy
21	187.8428393383446	A	dummy
22	197.37771223353602	A	dummy
23	202.88054670983837	A	dummy
24	230.71178735753608	A	dummy
25	200.03150667922614	A	dummy
26	257.0609076731082	A	dummy
27	237.31461338069053	A	dummy
28	210.07037175733004	A	dummy
29	265.6687192213259	A	dummy
30	286.2235017971797	A	dummy
31	295.46995302521896	A	dummy
32	290.1522844797476	A	dummy
33	327.93503784658736	A	dummy
34	313.29718370024943	A	dummy
35	332.829385834824	A	dummy
36	335.81494321282514	A	dummy
37	331.27987532251103	A	dummy
38	359.71863690690634	A	dummy
39	359.5655625289098	A	dummy
40	357.05570920527515	A	dummy
41	395.9150534494278	A	dummy
42	419.6095749495756	A	dummy
43	381.5911696811063	A	dummy
44	392.6843990393729	A	dummy
45	443.97616953399563	A	dummy
46	417.127081716971	A	dummy
47	415.60557582128877	A	dummy
48	473.7870828864148	A	dummy
49	467.07919667359386	A	dummy
50	458.6235593835694	A	dummy
51	453.57090829280025	A	dummy
52	495.3382687733552	A	dummy
53	507.76277700373925	A	dummy
54	471.2880667861962	A	dummy
55	441.34624956214645	A	dummy
56	445.45970848514867	A	dummy
57	432.6777060558033	A	dummy
58	429.7371286957046	A	dummy
59	409.1864311440407	A	dummy
60	418.5722490918866	A	dummy
61	410.03798299833585	A	dummy
62	389.2878171280123	A	dummy
63	359.4313067030098	A	dummy
64	350.6886911280063	A	dummy
65	354.3203566243824	A	dummy
66	345.6215508094064	A	dummy
67	365.75536421635013	A	dummy
68	332.2495107221684	A	dummy
69	375.3660034676093	A	dummy
70	293.0311751556523	A	dummy
71	288.73230773735304	A	dummy
72	287.70829257030016	A	dummy
73	278.5836342660789	A	dummy
74	303.99368629066385	A	dummy
75	264.2409513204959	A	dummy
76	275.8997158909377	A	dummy
77	266.52765689138636	A	dummy
78	251.42582455049148	A	dummy
79	263.8424724246171	A	dummy
80	290.0033561020591	A	dummy
81	325.6704904423872	A	dummy
82	295.62654486987844	A	dummy
83	319.17723948910486	A	dummy
84	319.7085992381386	A	dummy
85	321.059739961784	A	dummy
86	332.078796101671	A	dummy
87	352.8678227291071	A	dummy
88	334.3968604799239	A	dummy
89	358.17704712380345	A	dummy
90	361.89030494936856	A	dummy
91	390.21637010618576	A	dummy
92	375.8735997180431	A	dummy
93	391.6056070940833	A	dummy
94	418.87996488957526	A	dummy
95	373.52995996809636	A	dummy
96	414.83487773576144	A	dummy
97	453.24760874586775	A	dummy
98	439.17560625780976	A	dummy
99	440.9718879932767	A	dummy
0	-12.700331261134737	B	dummy
1	32.38607815159711	B	dummy
2	11.194185831184946	B	dummy
3	-0.39070330077614557	B	dummy
4	30.17529259509078	B	dummy
5	58.17034991147352	B	dummy
6	53.19352158138464	B	dummy
7	102.37923289471748	B	dummy
8	46.849267394190676	B	dummy
9	87.05330748745361	B	dummy
10	66.19173838161655	B	dummy
11	48.80405279606492	B	dummy
12	99.1571960739249	B	dummy
13	147.91596153534448	B	dummy
14	134.11242748731814	B	dummy
15	99.74929390477672	B	dummy
16	179.23168881671134	B	dummy
17	133.64663966730186	B	dummy
18	140.24616688193655	B	dummy
19	144.58436021732408	B	dummy
20	153.20897563224443	B	dummy
21	168.71754454888384	B	dummy
22	172.55247947693124	B	dummy
23	222.64735840746488	B	dummy
24	157.02198389200223	B	dummy
25	209.34977509677452	B	dummy
26	210.9043709979602	B	dummy
27	187.30801509661228	B	dummy
28	217.21273907476734	B	dummy
29	240.1245711477302	B	dummy
30	256.7760827237324	B	dummy
31	246.43563070152544	B	dummy
32	252.84214174967607	B	dummy
33	238.49849124952087	B	dummy
34	299.67230173206826	B	dummy
35	290.93140148478074	B	dummy
36	282.06668475942087	B	dummy
37	300.49788987217164	B	dummy
38	326.6891372962564	B	dummy
39	333.64393557531105	B	dummy
40	344.11193907300276	B	dummy
41	324.6914356413355	B	dummy
42	371.71909931088874	B	dummy
43	360.04738611532906	B	dummy
44	353.8473977358182	B	dummy
45	370.6580573753435	B	dummy
46	395.8174246951077	B	dummy
47	361.00223910673276	B	dummy
48	366.70525125237987	B	dummy
49	311.7166673552341	B	dummy
50	436.6639667193067	B	dummy
51	465.29866665347083	B	dummy
52	400.2421373962899	B	dummy
53	440.45385100434794	B	dummy
54	435.39802723211426	B	dummy
55	444.11208278247517	B	dummy
56	434.84648709791554	B	dummy
57	468.8755423616831	B	dummy
58	478.0440788661742	B	dummy
59	460.44574278501926	B	dummy
60	489.0944530994421	B	dummy
61	479.7018112885047	B	dummy
62	541.4379424846024	B	dummy
63	497.91544960337654	B	dummy
64	543.4586024333336	B	dummy
65	526.1455786222274	B	dummy
66	537.6096177316205	B	dummy
67	531.6856662937995	B	dummy
68	570.5829241587688	B	dummy
69	557.1133005090147	B	dummy
70	604.1098598761807	B	dummy
71	589.9103836144296	B	dummy
72	555.8959398552175	B	dummy
73	592.6781049139984	B	dummy
74	521.4473565316343	B	dummy
75	544.2829457233228	B	dummy
76	558.0646484660441	B	dummy
77	531.3426596712018	B	dummy
78	529.5354418439591	B	dummy
79	570.2363513001873	B	dummy
80	556.4368984737985	B	dummy
81	537.5166582629528	B	dummy
82	501.1879053360441	B	dummy
83	504.8691477592276	B	dummy
84	529.3263262294894	B	dummy
85	523.9639694575053	B	dummy
86	549.5893107405412	B	dummy
87	568.7526128753054	B	dummy
88	517.3901679660631	B	dummy
89	537.3811389784587	B	dummy
90	504.99144195060114	B	dummy
91	528.8930089444323	B	dummy
92	502.2179410124525	B	dummy
93	535.9589330119338	B	dummy
94	541.9913044739434	B	dummy
95	583.8228333015209	B	dummy
96	550.5326850752408	B	dummy
97	545.1717395856729	B	dummy
