x	y	animal	dummy
0	-0.002907082434614834	A	dummy
1	3.76125926553746	A	dummy
2	7.454705258312142	A	dummy
3	11.395389884111239	A	dummy
4	15.345294068488949	A	dummy
5	19.099104902135224	A	dummy
6	22.98569136771706	A	dummy
7	26.78957077723625	A	dummy
8	30.263502196342568	A	dummy
9	34.41301551103457	A	dummy
10	38.236318150623674	A	dummy
11	42.06999550974095	A	dummy
12	45.87347713703925	A	dummy
13	49.802631879893404	A	dummy
14	53.384791794782146	A	dummy
15	57.201124014317216	A	dummy
16	55.861621571224234	A	dummy
17	54.88195442286314	A	dummy
18	53.550024379095255	A	dummy
19	52.462989797628396	A	dummy
20	51.325712207881395	A	dummy
21	49.92614270506639	A	dummy
22	49.014139300395314	A	dummy
23	47.62847858713328	A	dummy
24	46.34442629829045	A	dummy
25	45.32173599908716	A	dummy
26	44.03524952894993	A	dummy
27	42.93475328866386	A	dummy
28	41.691725794618705	A	dummy
29	40.565004225062914	A	dummy
30	39.22338726673572	A	dummy
31	37.998715111526714	A	dummy
32	36.727318481087394	A	dummy
33	35.516761775122546	A	dummy
34	34.44012278155833	A	dummy
35	33.27242801939757	A	dummy
36	31.89335945786273	A	dummy
37	30.855518463470652	A	dummy
38	29.53265696830406	A	dummy
39	28.34055768062865	A	dummy
40	27.29918543116655	A	dummy
41	26.052068043451435	A	dummy
42	24.66552047626803	A	dummy
43	23.535718555891425	A	dummy
44	22.091424729912635	A	dummy
45	21.266592267796987	A	dummy
46	19.81755405600637	A	dummy
47	18.661859594093823	A	dummy
48	17.56725468324669	A	dummy
49	16.266152319197356	A	dummy
50	15.054353547057284	A	dummy
51	13.83000613032378	A	dummy
52	12.617471685314827	A	dummy
53	11.433211298546963	A	dummy
54	10.20795770851227	A	dummy
55	9.04817235017073	A	dummy
56	7.916474481217	A	dummy
57	6.578185919285482	A	dummy
58	5.565945079396423	A	dummy
59	4.181289983984605	A	dummy
60	3.029365749925569	A	dummy
61	1.973111700122224	A	dummy
62	0.6610388096465821	A	dummy
63	-0.5866227193559264	A	dummy
64	-1.6147782076100885	A	dummy
65	-2.965326739326603	A	dummy
66	-4.217525597470187	A	dummy
67	-5.358296435101555	A	dummy
68	-6.498546588143576	A	dummy
69	-7.848500522382257	A	dummy
70	-9.091485202999698	A	dummy
71	-10.231642843208531	A	dummy
72	-11.466627175381372	A	dummy
73	-12.694913563107042	A	dummy
74	-13.702869029011556	A	dummy
75	-15.021565797232002	A	dummy
76	-16.21930373422492	A	dummy
77	-17.652203209023398	A	dummy
78	-18.774801093856603	A	dummy
79	-19.86890420063294	A	dummy
80	-21.107709791779072	A	dummy
81	-22.329783039944523	A	dummy
82	-23.506227945529833	A	dummy
83	-24.54375295669113	A	dummy
84	-25.94933930933227	A	dummy
85	-27.034923198775285	A	dummy
86	-28.084338950106666	A	dummy
87	-29.47453360810025	A	dummy
88	-30.722697666680002	A	dummy
89	-31.90342053196029	A	dummy
90	-33.09283427228221	A	dummy
91	-34.475532155146766	A	dummy
92	-35.66183561732724	A	dummy
93	-36.70277751832718	A	dummy
94	-38.01766662628503	A	dummy
95	-38.986335899453636	A	dummy
96	-40.412264428578446	A	dummy
97	-41.62544401325334	A	dummy
98	-42.647968643705305	A	dummy
99	-43.959095970012385	A	dummy
0	-0.16012573724762097	B	dummy
1	4.313671738728921	B	dummy
2	7.4385215579838775	B	dummy
3	10.865942632409096	B	dummy
4	14.960008725294113	B	dummy
5	17.30266061235592	B	dummy
6	21.058869670167187	B	dummy
7	24.60965153621741	B	dummy
8	29.198404457348715	B	dummy
9	31.435056230106536	B	dummy
10	35.34348953719692	B	dummy
11	40.30159539139676	B	dummy
12	43.38280416668176	B	dummy
13	46.13912795020436	B	dummy
14	48.87602309504013	B	dummy
15	54.827587169050915	B	dummy
16	56.6469208704164	B	dummy
17	61.57170240025345	B	dummy
18	65.573313893859	B	dummy
19	67.46576909267358	B	dummy
20	70.69961699973437	B	dummy
21	74.41743641647717	B	dummy
22	77.4927311103429	B	dummy
23	83.02790515615547	B	dummy
24	87.05902843244769	B	dummy
25	89.81987555377518	B	dummy
26	93.79121692414505	B	dummy
27	96.12239611920941	B	dummy
28	100.6908601681409	B	dummy
29	102.9847983064879	B	dummy
30	107.83704268389016	B	dummy
31	110.79166943640556	B	dummy
32	114.56045780401507	B	dummy
33	119.49515035906326	B	dummy
34	121.37700832631006	B	dummy
35	125.71775165246588	B	dummy
36	129.0113538136611	B	dummy
37	131.69135786491103	B	dummy
38	134.98948246974024	B	dummy
39	141.45530086126215	B	dummy
40	141.9303785298759	B	dummy
41	145.45139595282257	B	dummy
42	150.2327983939412	B	dummy
43	154.06399161112282	B	dummy
44	157.1965100479424	B	dummy
45	160.78937469907092	B	dummy
46	164.67846915895532	B	dummy
47	166.6025903840196	B	dummy
48	171.59949911769826	B	dummy
49	175.77286111468757	B	dummy
50	179.4413452486542	B	dummy
51	178.29074504139783	B	dummy
52	175.78439925733107	B	dummy
53	176.49425559168577	B	dummy
54	175.07046457697828	B	dummy
