x	y	animal	dummy
0	-2.2976079902109947	A	dummy
1	6.649156983802302	A	dummy
2	5.26064730262206	A	dummy
3	19.149552483758495	A	dummy
4	18.991561443127825	A	dummy
5	22.792756696906878	A	dummy
6	28.447059399645894	A	dummy
7	39.10910503540376	A	dummy
8	49.504130052340486	A	dummy
9	57.54872592209515	A	dummy
10	65.75085862354221	A	dummy
11	61.158509295495	A	dummy
12	62.66664772810237	A	dummy
13	66.45392131736942	A	dummy
14	74.56361161605902	A	dummy
15	85.08580784171528	A	dummy
16	91.77545979418821	A	dummy
17	90.86209299040372	A	dummy
18	96.07486847792737	A	dummy
19	113.39636309659643	A	dummy
20	111.36366100379044	A	dummy
21	118.46136583523273	A	dummy
22	118.32406996121489	A	dummy
23	127.47452100180263	A	dummy
24	142.18311325774715	A	dummy
25	142.65534657759747	A	dummy
26	139.87414936184578	A	dummy
27	149.11090050925205	A	dummy
28	146.14260285799187	A	dummy
29	160.52916850555184	A	dummy
30	168.51968978445495	A	dummy
31	177.6091664646364	A	dummy
32	185.48931819407022	A	dummy
33	192.3451803546901	A	dummy
34	180.39293773136495	A	dummy
35	199.018912624475	A	dummy
36	195.6495238742144	A	dummy
37	210.32962090358802	A	dummy
38	211.3179110822323	A	dummy
39	222.3246747313468	A	dummy
40	223.57641866809303	A	dummy
41	231.29726215015847	A	dummy
42	234.91877792117938	A	dummy
43	240.08062937906834	A	dummy
44	238.81857356946196	A	dummy
45	246.03260482911557	A	dummy
46	259.32302601374965	A	dummy
47	262.46708706047525	A	dummy
48	266.07722823505054	A	dummy
49	281.76324953913655	A	dummy
50	277.5831783522359	A	dummy
51	278.65325224783106	A	dummy
52	290.58538673367315	A	dummy
53	288.5834294216352	A	dummy
54	298.83706667701824	A	dummy
55	292.6945173545386	A	dummy
56	305.2408195334629	A	dummy
57	317.72007148910535	A	dummy
58	317.3203163743592	A	dummy
59	326.33588023882953	A	dummy
60	328.97729788684444	A	dummy
61	336.67228770154304	A	dummy
62	328.2246046452273	A	dummy
63	350.9951113622733	A	dummy
64	353.4619943216166	A	dummy
65	351.21349809407525	A	dummy
66	371.468100443116	A	dummy
67	367.5173833673797	A	dummy
68	380.8726669672091	A	dummy
69	381.0707939479989	A	dummy
70	379.5488949231368	A	dummy
71	392.67659071594636	A	dummy
72	405.23125622200996	A	dummy
73	411.02332575419933	A	dummy
74	406.9359942752205	A	dummy
75	408.15955738835316	A	dummy
76	407.32820413841165	A	dummy
77	431.0415327021767	A	dummy
78	440.6392586285537	A	dummy
79	437.49427091634647	A	dummy
80	438.92583211502256	A	dummy
81	445.15342933746894	A	dummy
82	443.25828314921813	A	dummy
83	464.34761580706294	A	dummy
84	461.71935920231147	A	dummy
