x	y	animal	dummy
0	-0.24920345223997614	A	dummy
1	9.653888376588577	A	dummy
2	19.732637517668685	A	dummy
3	29.64997407026091	A	dummy
4	39.89140276903361	A	dummy
5	49.525573898242214	A	dummy
6	59.504430108213285	A	dummy
7	69.4684264179606	A	dummy
8	79.80493946708683	A	dummy
9	90.56256335636462	A	dummy
10	99.43707696702297	A	dummy
11	109.00698213958754	A	dummy
12	120.77119858921999	A	dummy
13	129.64634968654468	A	dummy
14	138.8857209999519	A	dummy
15	148.94629620907102	A	dummy
16	159.87775442849292	A	dummy
17	169.00497199125067	A	dummy
18	179.92235987919472	A	dummy
19	173.956627551778	A	dummy
20	169.67338780798795	A	dummy
21	165.5680365079858	A	dummy
22	161.10868711035178	A	dummy
23	156.7745552530166	A	dummy
24	152.468299610873	A	dummy
25	147.2352899133054	A	dummy
26	143.97685999891343	A	dummy
27	138.0734731157461	A	dummy
28	135.49392824819918	A	dummy
29	130.44532939028775	A	dummy
30	125.74841102808641	A	dummy
31	120.5697260035607	A	dummy
32	115.150749050289	A	dummy
33	112.26247377345678	A	dummy
34	107.78280721366434	A	dummy
35	102.27761827777782	A	dummy
36	98.06847611154498	A	dummy
37	94.17410581911427	A	dummy
38	88.38507130362309	A	dummy
39	85.23884083601769	A	dummy
40	78.31836614356642	A	dummy
41	75.62854556817332	A	dummy
42	71.18560371670459	A	dummy
43	66.46217420852891	A	dummy
44	63.936142769233804	A	dummy
45	59.597222240985715	A	dummy
46	54.49166438952402	A	dummy
47	49.44643926134941	A	dummy
48	45.89954236569313	A	dummy
49	39.68241920842663	A	dummy
50	34.64066651710266	A	dummy
51	31.8219600846762	A	dummy
52	29.036512414423164	A	dummy
53	22.512245175743775	A	dummy
54	18.467586476960367	A	dummy
55	13.095080797498388	A	dummy
56	8.534454868802465	A	dummy
57	5.020992438907955	A	dummy
58	-0.3549183274737184	A	dummy
59	-6.394393851579894	A	dummy
60	-9.653755057654323	A	dummy
61	-13.986762217850396	A	dummy
62	-17.547855265262942	A	dummy
63	-22.177662983676594	A	dummy
64	-21.292851426090046	A	dummy
65	-20.390658978276974	A	dummy
66	-20.301268098463567	A	dummy
67	-20.783377417973792	A	dummy
68	-20.222956957957773	A	dummy
69	-18.476783019276237	A	dummy
70	-18.049302302394487	A	dummy
71	-16.34158194698196	A	dummy
72	-16.77398079315461	A	dummy
