x	y	animal	dummy
0	0.5809744760080077	A	dummy
1	5.806518716529756	A	dummy
2	13.523983629635575	A	dummy
3	23.24742788841097	A	dummy
4	30.917743162684076	A	dummy
5	34.91413382150241	A	dummy
6	42.942225438922854	A	dummy
7	49.78562652268621	A	dummy
8	58.12956112854126	A	dummy
9	63.98189707708033	A	dummy
10	73.36594221299376	A	dummy
11	79.56667896663608	A	dummy
12	85.95956770026585	A	dummy
13	92.34928079044134	A	dummy
14	102.37088408802117	A	dummy
15	99.04755076714127	A	dummy
16	95.03248723884374	A	dummy
17	86.54781384177873	A	dummy
18	84.32473666293629	A	dummy
19	77.2981161979401	A	dummy
20	76.7510899125366	A	dummy
21	69.67208555520392	A	dummy
22	66.20916072483475	A	dummy
23	61.83783435095244	A	dummy
24	56.71470650160377	A	dummy
25	52.243524642471705	A	dummy
26	48.63220095245707	A	dummy
27	43.80032955374115	A	dummy
28	39.272108078451	A	dummy
29	36.98887448298242	A	dummy
30	30.336328256253786	A	dummy
31	26.103720953599872	A	dummy
32	23.04858677778752	A	dummy
33	16.84483187242774	A	dummy
34	13.449915484445466	A	dummy
35	7.486132899159476	A	dummy
36	6.238633798083221	A	dummy
37	0.30792070624323586	A	dummy
38	-6.679772116853043	A	dummy
39	-9.323874412656906	A	dummy
40	-14.791835959920881	A	dummy
41	-20.631424128509448	A	dummy
42	-20.899298842597826	A	dummy
43	-27.370476122624922	A	dummy
44	-31.74834666640271	A	dummy
45	-34.87282695140707	A	dummy
46	-39.57706335164125	A	dummy
47	-46.023433598525955	A	dummy
48	-49.610288843057084	A	dummy
49	-54.88985773639858	A	dummy
50	-57.204487845881644	A	dummy
51	-63.07119122046323	A	dummy
52	-65.18069331809794	A	dummy
53	-71.2737925593816	A	dummy
54	-78.57136136182031	A	dummy
55	-80.47634365334112	A	dummy
56	-84.04560846351119	A	dummy
57	-87.02144664429366	A	dummy
58	-93.54645548839616	A	dummy
59	-100.37138279286391	A	dummy
60	-105.46875402513272	A	dummy
61	-108.14603291756889	A	dummy
62	-109.68746964344423	A	dummy
63	-117.2318491081397	A	dummy
64	-120.00042529646116	A	dummy
65	-123.94185820453184	A	dummy
66	-128.95522493763755	A	dummy
67	-134.16366820627107	A	dummy
68	-138.5058081640161	A	dummy
69	-141.04182125341092	A	dummy
70	-146.3921567348802	A	dummy
71	-150.0537154899009	A	dummy
72	-155.0679926329355	A	dummy
73	-161.87175219926277	A	dummy
74	-165.3463936275892	A	dummy
75	-170.2849114654499	A	dummy
76	-173.43620471761832	A	dummy
77	-174.89293612568952	A	dummy
78	-181.71097396471006	A	dummy
79	-185.40506526423664	A	dummy
80	-194.15927565508036	A	dummy
81	-196.30147086936918	A	dummy
82	-201.92231065725898	A	dummy
83	-204.4231628921896	A	dummy
84	-209.84159210125088	A	dummy
85	-214.45221968167834	A	dummy
86	-220.3096034270017	A	dummy
87	-222.61602261293518	A	dummy
88	-226.2955015524517	A	dummy
89	-229.90621923395324	A	dummy
90	-236.36348212234455	A	dummy
91	-239.59032387565588	A	dummy
92	-245.7499674794929	A	dummy
93	-249.6432182721983	A	dummy
94	-253.22427343609525	A	dummy
95	-257.97394034122357	A	dummy
96	-264.2429631226904	A	dummy
97	-267.72072278812755	A	dummy
98	-269.0856444525871	A	dummy
99	-272.6289162833555	A	dummy
0	0.4776909369121025	B	dummy
1	8.215233441642614	B	dummy
2	10.401856606301882	B	dummy
3	16.914219726027312	B	dummy
4	22.666471889910916	B	dummy
5	29.06543736989033	B	dummy
6	36.40200813189919	B	dummy
7	41.85763429321131	B	dummy
8	51.893417589390275	B	dummy
9	55.99049534738013	B	dummy
10	59.89054489273332	B	dummy
11	65.27930812899865	B	dummy
12	68.26833386336877	B	dummy
13	76.64502097800752	B	dummy
14	82.50946635642916	B	dummy
15	92.86199298706882	B	dummy
16	96.6666530494852	B	dummy
17	101.12452911013423	B	dummy
18	105.28775687495317	B	dummy
19	117.12600320003448	B	dummy
20	118.56465148546714	B	dummy
21	126.46424462973825	B	dummy
22	131.77680540726394	B	dummy
23	137.20874585389015	B	dummy
24	146.5177340384065	B	dummy
25	147.22801935675997	B	dummy
26	152.4193331065451	B	dummy
27	164.64373592738175	B	dummy
28	168.1372601953214	B	dummy
29	171.51467775933446	B	dummy
30	176.9041001165254	B	dummy
31	185.5786039224205	B	dummy
32	188.51101153140525	B	dummy
33	189.2258870030984	B	dummy
34	201.8746074854111	B	dummy
35	209.47800668184084	B	dummy
36	212.81222897705197	B	dummy
37	218.0257450490271	B	dummy
38	224.1791623587036	B	dummy
39	233.4434566155109	B	dummy
40	238.5269474733698	B	dummy
41	242.95747509433318	B	dummy
42	248.66432626513273	B	dummy
43	257.0062594222654	B	dummy
44	262.3372335877717	B	dummy
45	266.45942147260513	B	dummy
46	275.10253195171646	B	dummy
47	277.61066891604025	B	dummy
48	287.79563529625636	B	dummy
49	296.3814489656821	B	dummy
50	300.5742209599269	B	dummy
51	302.7422401853717	B	dummy
52	311.2395614192867	B	dummy
53	319.4679637775015	B	dummy
54	326.56306779576954	B	dummy
55	327.6557440543708	B	dummy
56	332.2781517415455	B	dummy
57	335.9562706612783	B	dummy
58	344.7830945427519	B	dummy
59	353.88403682407494	B	dummy
60	357.7066983321763	B	dummy
61	363.2169276606727	B	dummy
62	353.6481083556746	B	dummy
63	347.2001024924276	B	dummy
64	333.8028625567136	B	dummy
65	326.80633931356056	B	dummy
66	318.002589142925	B	dummy
67	305.6100625645687	B	dummy
68	295.7478500439356	B	dummy
69	290.13040544593576	B	dummy
70	276.76887929699643	B	dummy
71	270.18239834722203	B	dummy
72	258.0071126365193	B	dummy
73	249.5693552864342	B	dummy
74	243.8988260121036	B	dummy
75	230.783209220438	B	dummy
76	222.27446334420011	B	dummy
77	208.46373730824774	B	dummy
78	207.20708135111983	B	dummy
79	197.82974908850454	B	dummy
80	183.8988385838817	B	dummy
81	174.8685307621827	B	dummy
82	165.03301887618514	B	dummy
83	156.9905495250997	B	dummy
84	148.8937995077599	B	dummy
85	141.56610099910876	B	dummy
86	129.7855091457534	B	dummy
87	118.84627426400627	B	dummy
88	109.12223505458304	B	dummy
89	104.05815360867318	B	dummy
90	90.85752063913046	B	dummy
91	82.33964845937356	B	dummy
92	74.38973476078807	B	dummy
93	63.1109933580444	B	dummy
94	50.96150978509984	B	dummy
95	44.19373698137427	B	dummy
96	35.730508146156524	B	dummy
97	26.573411068953433	B	dummy
98	16.091685641650262	B	dummy
99	6.035365845701211	B	dummy
0	-0.9768758183273384	C	dummy
1	0.708330342369607	C	dummy
2	2.927653751646081	C	dummy
3	3.856121161357874	C	dummy
4	7.267191735608337	C	dummy
5	7.213949663527649	C	dummy
6	7.5698219131195605	C	dummy
