x	y	animal	dummy
0	-4.6288829443333634	A	dummy
1	2.688350279342696	A	dummy
2	3.966929240706217	A	dummy
3	10.740021834247178	A	dummy
4	9.371545687168513	A	dummy
5	20.960405048392847	A	dummy
6	25.233014607211864	A	dummy
7	23.777063605751383	A	dummy
8	28.04963287395084	A	dummy
9	33.00826178166131	A	dummy
10	36.62344288096381	A	dummy
11	41.89930613270322	A	dummy
12	42.53937619983593	A	dummy
13	47.928006009883866	A	dummy
14	49.79809278732494	A	dummy
15	54.4833503855501	A	dummy
16	60.611258858462264	A	dummy
17	62.0328555644849	A	dummy
18	65.82679306087137	A	dummy
19	68.86514969756274	A	dummy
20	76.15634074843945	A	dummy
21	74.77131951309786	A	dummy
22	79.83467942385698	A	dummy
23	84.58904464604456	A	dummy
24	88.60689070694448	A	dummy
25	91.3122069086624	A	dummy
26	98.42245648989491	A	dummy
27	104.16812721517282	A	dummy
28	103.04165299009567	A	dummy
29	107.04930189935	A	dummy
30	110.28438910396775	A	dummy
31	115.8594189200981	A	dummy
32	115.64634065349998	A	dummy
33	115.92992488420866	A	dummy
34	123.64788894767642	A	dummy
35	123.02648089697942	A	dummy
36	128.2439380480861	A	dummy
37	133.8130573219802	A	dummy
38	141.98381054190503	A	dummy
39	135.2349374374829	A	dummy
40	129.07106779770737	A	dummy
41	124.80886445569793	A	dummy
42	122.5335583521371	A	dummy
43	118.51524103311583	A	dummy
44	112.5383714860857	A	dummy
45	112.1175084777413	A	dummy
46	105.07604002729344	A	dummy
47	102.94124237730097	A	dummy
48	96.83140428908841	A	dummy
49	93.74787672936529	A	dummy
50	90.3119808667376	A	dummy
51	86.0713588821508	A	dummy
52	86.38591666742155	A	dummy
53	78.40118367134117	A	dummy
54	76.75996583711246	A	dummy
55	64.18621743167847	A	dummy
56	67.0473818827592	A	dummy
57	65.51014989037971	A	dummy
58	55.12564859487855	A	dummy
59	50.52002393299091	A	dummy
60	50.42652295493246	A	dummy
61	38.89361451643927	A	dummy
62	37.16184562297079	A	dummy
63	37.408390486944526	A	dummy
64	29.85325818562247	A	dummy
65	29.25738278313627	A	dummy
66	23.93077710286402	A	dummy
67	23.773542604839143	A	dummy
68	15.164228933957789	A	dummy
69	16.149935604923808	A	dummy
70	7.730289005271461	A	dummy
71	7.643740560704489	A	dummy
72	0.9780986739363071	A	dummy
73	-5.029613257332225	A	dummy
74	-9.883822617248603	A	dummy
75	-12.344723307746893	A	dummy
76	-17.239440804659612	A	dummy
77	-24.121755513502347	A	dummy
78	-21.971225785316296	A	dummy
79	-27.154369490356725	A	dummy
80	-35.777414803422886	A	dummy
81	-38.16264849917423	A	dummy
82	-43.863179862985405	A	dummy
83	-46.81461992460334	A	dummy
84	-44.83667415022019	A	dummy
85	-52.49257261548279	A	dummy
86	-54.98498233125553	A	dummy
87	-59.61561382578205	A	dummy
88	-64.82979583409715	A	dummy
89	-67.76687419871385	A	dummy
90	-70.58625821457879	A	dummy
91	-79.49733269062631	A	dummy
92	-84.5577718983415	A	dummy
93	-81.77082083956523	A	dummy
94	-87.85284023427221	A	dummy
95	-93.85512048131676	A	dummy
96	-98.36588480676913	A	dummy
97	-101.45785130065074	A	dummy
98	-106.36755674029824	A	dummy
99	-107.01133097882226	A	dummy
0	9.739036683524771	B	dummy
1	-7.7186046050451775	B	dummy
2	1.5205962114138163	B	dummy
3	8.075123113372971	B	dummy
4	15.129913865666252	B	dummy
5	20.14034290364924	B	dummy
6	14.505163399506856	B	dummy
7	3.735661740387676	B	dummy
8	8.038513433608365	B	dummy
9	11.21732738880659	B	dummy
10	7.552368368471068	B	dummy
11	-14.718014784724216	B	dummy
12	-21.917401377151748	B	dummy
13	-20.422000537596467	B	dummy
14	-32.88966193694765	B	dummy
15	-29.391271315890457	B	dummy
16	-48.116067889422325	B	dummy
17	-52.32793509679535	B	dummy
18	-47.10344004277826	B	dummy
19	-54.520582252203475	B	dummy
20	-64.81374994513871	B	dummy
21	-72.42415342358335	B	dummy
22	-107.2838454850349	B	dummy
23	-91.07959520195534	B	dummy
24	-83.15272935777627	B	dummy
25	-100.04293128989043	B	dummy
26	-124.48880382767928	B	dummy
27	-129.89452922268586	B	dummy
28	-120.08481620480723	B	dummy
29	-150.82159237320627	B	dummy
30	-136.0559743991921	B	dummy
31	-155.4091142501748	B	dummy
32	-164.4921652702336	B	dummy
33	-165.20879523864127	B	dummy
34	-153.94997482005505	B	dummy
35	-190.76156660996696	B	dummy
36	-166.21328221422485	B	dummy
37	-190.83446115943337	B	dummy
38	-194.04799107703195	B	dummy
39	-203.34406635877053	B	dummy
40	-198.31835377221276	B	dummy
41	-207.18198136694113	B	dummy
42	-230.92291216673274	B	dummy
43	-228.3703392033552	B	dummy
44	-229.5000649782998	B	dummy
45	-239.5249456182802	B	dummy
46	-259.1453794418339	B	dummy
47	-286.31955146936986	B	dummy
48	-252.64332807649092	B	dummy
49	-292.11692669211635	B	dummy
50	-274.7210371548445	B	dummy
51	-299.04996605868917	B	dummy
52	-275.6719457685767	B	dummy
53	-280.7542749496968	B	dummy
54	-329.21818734642585	B	dummy
55	-314.27939161814163	B	dummy
56	-320.0937340990996	B	dummy
57	-334.5299103655026	B	dummy
58	-347.2822638524463	B	dummy
59	-330.5539362412335	B	dummy
60	-335.379496347468	B	dummy
61	-365.86876599020536	B	dummy
62	-362.16921451799146	B	dummy
63	-361.4491486127426	B	dummy
64	-379.43874129945783	B	dummy
65	-392.72449974417066	B	dummy
66	-400.76431365703485	B	dummy
67	-393.480481212117	B	dummy
68	-409.3569713134142	B	dummy
69	-409.74547564881544	B	dummy
70	-414.88528300357643	B	dummy
71	-424.96038694144374	B	dummy
72	-419.56162504019954	B	dummy
