x	y	animal	dummy
0	-2.5545307425232453	A	dummy
1	-0.3925057352198591	A	dummy
2	7.094564017785581	A	dummy
3	4.336668728150212	A	dummy
4	14.211051719504454	A	dummy
5	18.266956385749097	A	dummy
6	22.107806203252515	A	dummy
7	32.22908576330668	A	dummy
8	28.605821133968412	A	dummy
9	32.91389735814874	A	dummy
10	38.60474747543691	A	dummy
11	53.26645354284195	A	dummy
12	59.288515868369174	A	dummy
13	61.810783739459964	A	dummy
14	68.24233730424028	A	dummy
15	62.031734043148404	A	dummy
16	70.95932825763916	A	dummy
17	74.19978443395628	A	dummy
18	80.49204753929993	A	dummy
19	69.78217416057544	A	dummy
20	95.33175821648618	A	dummy
21	91.11552774056139	A	dummy
22	101.42753828901434	A	dummy
23	111.81612622386976	A	dummy
24	105.33583007772748	A	dummy
25	115.76496521800341	A	dummy
26	119.09807742862134	A	dummy
27	125.88499375376404	A	dummy
28	119.51400483083947	A	dummy
29	128.8664348930738	A	dummy
30	132.81740468875034	A	dummy
31	138.73868190679283	A	dummy
32	145.82861836496807	A	dummy
33	139.14570329040038	A	dummy
34	148.11579502591678	A	dummy
35	156.36236262487097	A	dummy
36	152.31917724388265	A	dummy
37	151.22065706886298	A	dummy
38	168.98857523414543	A	dummy
39	162.06429639922996	A	dummy
40	179.82101856994936	A	dummy
41	172.88382577897156	A	dummy
42	177.6615233038484	A	dummy
43	187.50544598095047	A	dummy
44	192.18215878587475	A	dummy
45	193.11245823363268	A	dummy
46	202.0786613182754	A	dummy
47	198.28038229175067	A	dummy
48	215.18557362897934	A	dummy
49	214.75733814720624	A	dummy
50	220.27790527249076	A	dummy
51	218.55384178484502	A	dummy
52	221.37195641625817	A	dummy
53	227.09764674231604	A	dummy
54	232.77126666978526	A	dummy
55	237.11630075493485	A	dummy
56	245.19068130033415	A	dummy
57	243.91280282638786	A	dummy
58	244.07731876502393	A	dummy
59	264.41122329540735	A	dummy
60	251.11133306802304	A	dummy
61	248.16837879342432	A	dummy
62	256.78848180219245	A	dummy
63	277.93018782685846	A	dummy
64	279.1712656788831	A	dummy
65	279.61846837848947	A	dummy
66	255.0400770170999	A	dummy
67	263.0253155457964	A	dummy
68	250.80744910499558	A	dummy
69	246.48951450182042	A	dummy
70	253.22210440753878	A	dummy
71	236.29334499333717	A	dummy
72	219.2372183937379	A	dummy
73	228.41884416424674	A	dummy
74	210.69899687753377	A	dummy
75	221.0686777295403	A	dummy
76	205.87948230602368	A	dummy
77	192.1960072237676	A	dummy
78	186.59085777509094	A	dummy
79	185.07431110004234	A	dummy
80	183.8729741653302	A	dummy
81	165.37919240361893	A	dummy
82	166.62380736914233	A	dummy
83	173.8924336999609	A	dummy
84	184.64704917211	A	dummy
85	179.38366647920427	A	dummy
86	189.6685654186261	A	dummy
87	192.5841743961342	A	dummy
88	206.585532398971	A	dummy
89	208.34375414720526	A	dummy
90	207.25246480719815	A	dummy
91	229.16448202716472	A	dummy
92	222.60783596406645	A	dummy
93	234.0670413186362	A	dummy
94	240.4116428985489	A	dummy
95	237.98697962991548	A	dummy
96	248.52004661288623	A	dummy
97	245.42176403024993	A	dummy
98	259.28012437022903	A	dummy
99	262.3249693671637	A	dummy
0	2.537058783714262	B	dummy
1	-1.6636572974316035	B	dummy
2	9.816421706692134	B	dummy
3	11.069402744565512	B	dummy
4	17.702629750939195	B	dummy
5	17.800495238651862	B	dummy
6	25.198383371672268	B	dummy
7	33.76174011871761	B	dummy
8	29.714632932904784	B	dummy
9	37.91369871931301	B	dummy
10	43.274649889695496	B	dummy
11	51.98054429652965	B	dummy
12	54.90838419547871	B	dummy
13	59.40673111881688	B	dummy
14	60.64819788791192	B	dummy
15	60.869282392504246	B	dummy
16	69.67690332481212	B	dummy
17	73.1311912310927	B	dummy
18	81.95698737537835	B	dummy
19	77.26363311467327	B	dummy
20	87.79068189226028	B	dummy
21	90.0117286088959	B	dummy
22	97.15209931670657	B	dummy
23	95.60122842539518	B	dummy
24	104.50790550617342	B	dummy
25	108.30963650915282	B	dummy
26	103.90686012029867	B	dummy
27	113.53653506183403	B	dummy
28	122.89035720719808	B	dummy
29	129.99885067351357	B	dummy
30	127.56574960395778	B	dummy
31	128.43116842462052	B	dummy
32	137.45902389965684	B	dummy
33	128.6432140357063	B	dummy
34	152.77887505269902	B	dummy
35	145.42278102360717	B	dummy
36	151.23082071442496	B	dummy
37	153.38117059357464	B	dummy
38	154.54196860722874	B	dummy
39	160.59876823539113	B	dummy
40	161.68048827649966	B	dummy
41	159.5874027870259	B	dummy
42	158.73388083361922	B	dummy
43	160.7595813988858	B	dummy
44	153.864330554022	B	dummy
45	160.54032855440428	B	dummy
46	154.39742148088447	B	dummy
47	153.36341070906155	B	dummy
48	149.61305286123053	B	dummy
49	152.89303817069413	B	dummy
50	146.3140161537626	B	dummy
51	146.11981074256917	B	dummy
52	146.2682341189606	B	dummy
53	146.5296331017162	B	dummy
54	138.6562001383212	B	dummy
55	140.43519904919359	B	dummy
56	136.5485753614115	B	dummy
57	147.51736411809355	B	dummy
58	144.76193178384696	B	dummy
59	131.73350952354582	B	dummy
60	135.011493380371	B	dummy
61	138.22601252905588	B	dummy
62	131.92966734134927	B	dummy
63	128.7908839238645	B	dummy
64	129.87671851343953	B	dummy
