x	y	animal	dummy
0	-0.8601615011346071	A	dummy
1	6.794738619051118	A	dummy
2	16.76796129160797	A	dummy
3	21.4507979951598	A	dummy
4	28.564627940978088	A	dummy
5	35.09414290596175	A	dummy
6	43.97383710403938	A	dummy
7	50.491963018809244	A	dummy
8	58.96428994401638	A	dummy
9	67.66679735505134	A	dummy
10	74.06526456880884	A	dummy
11	81.24415751723278	A	dummy
12	90.27194329525928	A	dummy
13	93.39233940697261	A	dummy
14	101.74765518893668	A	dummy
15	109.81448739264685	A	dummy
16	118.2075547135738	A	dummy
17	126.04457975381169	A	dummy
18	134.10054115242033	A	dummy
19	141.39876264079902	A	dummy
20	146.71545359395282	A	dummy
21	154.49862191880337	A	dummy
22	164.16017019492145	A	dummy
23	167.65809448065605	A	dummy
24	177.2246644284631	A	dummy
25	184.92093692946412	A	dummy
26	191.25558477323838	A	dummy
27	200.19429212680603	A	dummy
28	207.42468890048153	A	dummy
29	214.6562716965427	A	dummy
30	223.4653144440747	A	dummy
31	227.5104716837017	A	dummy
32	235.12941039677756	A	dummy
33	242.7134998178939	A	dummy
34	253.3979036253212	A	dummy
35	258.51244722002696	A	dummy
36	264.0622058624812	A	dummy
37	273.40532702155184	A	dummy
38	279.7981883440301	A	dummy
39	286.4361287591408	A	dummy
40	291.50872031840055	A	dummy
41	299.60612942876395	A	dummy
42	311.24518986768817	A	dummy
43	315.9541118080899	A	dummy
44	321.90422626720147	A	dummy
45	332.16319775968515	A	dummy
46	339.58501173469534	A	dummy
47	344.6344510767334	A	dummy
48	353.46157441443086	A	dummy
49	362.2721001574156	A	dummy
50	367.7017528936971	A	dummy
51	375.03111941529227	A	dummy
52	383.17368991843705	A	dummy
53	389.8039463251707	A	dummy
54	399.2145260344203	A	dummy
55	407.4903671349683	A	dummy
56	413.5906599317255	A	dummy
57	422.38700572651356	A	dummy
58	427.36950166335663	A	dummy
59	434.74064009158	A	dummy
60	439.7171577335185	A	dummy
61	451.58057276279095	A	dummy
62	456.49387970292344	A	dummy
63	463.44874403261844	A	dummy
64	470.25094726496906	A	dummy
65	478.9267472394554	A	dummy
66	485.0576410000574	A	dummy
67	492.0687038022997	A	dummy
68	498.90690995793403	A	dummy
69	506.94970867706087	A	dummy
70	516.971339218764	A	dummy
71	523.2489292815396	A	dummy
72	529.034203161392	A	dummy
73	536.6558545309738	A	dummy
74	544.9990835090905	A	dummy
75	551.0979050512049	A	dummy
76	562.5564323832956	A	dummy
77	566.014058094072	A	dummy
78	573.6005734747989	A	dummy
79	581.4995447669351	A	dummy
80	590.7741813000949	A	dummy
81	597.3080755961564	A	dummy
82	603.3803522062364	A	dummy
83	614.1398726429015	A	dummy
84	617.392443398775	A	dummy
85	625.3325303296671	A	dummy
86	633.2317023575156	A	dummy
87	640.6181753692867	A	dummy
88	648.1007622620251	A	dummy
89	653.5700543098826	A	dummy
90	664.5262910831489	A	dummy
91	671.0362105122663	A	dummy
92	677.358687010274	A	dummy
93	686.0389855104388	A	dummy
94	693.7917383712249	A	dummy
95	698.7390827644407	A	dummy
96	706.2543888167387	A	dummy
97	715.7390114214373	A	dummy
98	723.3374866278627	A	dummy
99	731.2260274405929	A	dummy
0	2.454930690523493	B	dummy
1	11.168057098469431	B	dummy
2	19.46596403113594	B	dummy
3	27.181694725335426	B	dummy
4	36.66643157450079	B	dummy
5	49.1599670203548	B	dummy
6	55.79706074784461	B	dummy
7	68.19165046271243	B	dummy
8	76.17431497603296	B	dummy
9	86.74968654646887	B	dummy
10	94.66791005845883	B	dummy
11	101.91996888721488	B	dummy
12	112.25712052939886	B	dummy
13	120.58516987412332	B	dummy
14	132.90307877528195	B	dummy
15	137.87831908552798	B	dummy
16	149.9165829081083	B	dummy
17	157.13985064924418	B	dummy
18	170.0195813617562	B	dummy
19	177.8416979049593	B	dummy
20	188.10093464212693	B	dummy
21	200.04370029164642	B	dummy
22	204.66493640480755	B	dummy
23	214.87182501499137	B	dummy
24	226.40547282954526	B	dummy
25	236.8313546798418	B	dummy
26	245.76465587975306	B	dummy
27	253.6148244109418	B	dummy
28	262.917562128066	B	dummy
29	275.04852582134936	B	dummy
30	279.6722848094922	B	dummy
31	290.21260421833074	B	dummy
32	300.55636974038487	B	dummy
33	310.0933063194055	B	dummy
34	318.4963145011992	B	dummy
35	326.8622728519183	B	dummy
36	335.47492494952553	B	dummy
37	345.4331735701108	B	dummy
38	357.9763559394322	B	dummy
39	368.7224083110148	B	dummy
40	381.6049487032202	B	dummy
41	389.06574474058783	B	dummy
42	395.89094344219296	B	dummy
43	404.36717663139297	B	dummy
44	411.88781608859597	B	dummy
45	423.2345748478724	B	dummy
46	430.9682748755634	B	dummy
47	442.95959607868934	B	dummy
48	454.3747613929324	B	dummy
49	460.33516532252975	B	dummy
50	467.1595106156309	B	dummy
51	478.7978018975557	B	dummy
52	488.3125071187693	B	dummy
53	501.42470841572447	B	dummy
54	509.64890060549965	B	dummy
55	517.7325414067237	B	dummy
56	523.9011419644787	B	dummy
57	535.6342889290914	B	dummy
58	544.6149088466428	B	dummy
59	553.1386079963188	B	dummy
60	565.9525635213668	B	dummy
61	574.804327174689	B	dummy
62	583.725253450222	B	dummy
63	592.3475014184933	B	dummy
64	602.5920646246556	B	dummy
65	613.2826531106109	B	dummy
66	619.8550998010389	B	dummy
67	631.1636502644541	B	dummy
68	640.2644726375512	B	dummy
69	649.2091647834989	B	dummy
70	658.4650954684607	B	dummy
71	671.6177546563176	B	dummy
72	677.5757468936032	B	dummy
73	688.5322424375152	B	dummy
74	697.1978358647693	B	dummy
75	705.585759436543	B	dummy
76	712.1913868494531	B	dummy
77	723.9707518009009	B	dummy
78	733.0044144955731	B	dummy
79	743.4244807797364	B	dummy
80	752.9274177265759	B	dummy
81	759.3463911009894	B	dummy
82	770.1397545208516	B	dummy
83	778.8348593235817	B	dummy
84	790.7983892566674	B	dummy
85	801.3595266278891	B	dummy
86	809.6654388207937	B	dummy
87	818.8873955781991	B	dummy
88	826.5611153518798	B	dummy
89	833.9987322298952	B	dummy
90	846.725582276197	B	dummy
91	855.2700402048316	B	dummy
92	866.1851420230481	B	dummy
93	873.6997501805153	B	dummy
94	883.8751701388472	B	dummy
95	894.1376378767288	B	dummy
96	900.1129425604885	B	dummy
97	911.8814679701795	B	dummy
98	918.7824566918706	B	dummy
99	930.7477480317037	B	dummy
0	-0.6105090980718987	C	dummy
1	7.039451969137868	C	dummy
2	15.814873385703033	C	dummy
3	21.618134947952047	C	dummy
4	29.615153205220654	C	dummy
5	37.70099213354472	C	dummy
6	45.323337377063446	C	dummy
7	51.99321079301015	C	dummy
8	59.79737488728333	C	dummy
9	65.53363208780614	C	dummy
10	74.89088666282319	C	dummy
11	83.59506700682013	C	dummy
12	89.6251628064247	C	dummy
13	96.74521243421155	C	dummy
14	103.84098304277681	C	dummy
15	110.66476622885462	C	dummy
16	119.46175688702961	C	dummy
17	125.70158014768451	C	dummy
18	133.7419345380231	C	dummy
19	142.31162962867475	C	dummy
20	149.15661101766463	C	dummy
21	155.86399162609814	C	dummy
22	165.1987691730056	C	dummy
23	170.78284433595198	C	dummy
24	179.03186572044504	C	dummy
25	184.4695198811923	C	dummy
26	181.05696208200462	C	dummy
27	175.98530721874533	C	dummy
28	170.5642515139269	C	dummy
29	164.46397013354297	C	dummy
30	158.64684928820083	C	dummy
31	155.32154816694688	C	dummy
32	146.72758342925005	C	dummy
33	144.50954291116193	C	dummy
34	136.90240575355764	C	dummy
35	132.60572676345876	C	dummy
